scheme_code,scheme_name,date,nav
119800,SBI Nifty Index Fund - Direct Growth,2026-01-03,4246.0792
119800,SBI Nifty Index Fund - Direct Growth,2026-01-04,4246.7438
119800,SBI Nifty Index Fund - Direct Growth,2026-01-05,4247.4413
119800,SBI Nifty Index Fund - Direct Growth,2026-01-06,4248.1621
119800,SBI Nifty Index Fund - Direct Growth,2026-01-07,4248.4911
119800,SBI Nifty Index Fund - Direct Growth,2026-01-08,4248.7407
119800,SBI Nifty Index Fund - Direct Growth,2026-01-09,4249.248
119800,SBI Nifty Index Fund - Direct Growth,2026-01-11,4250.6207
119800,SBI Nifty Index Fund - Direct Growth,2026-01-12,4251.2606
119800,SBI Nifty Index Fund - Direct Growth,2026-01-13,4251.7883
119800,SBI Nifty Index Fund - Direct Growth,2026-01-14,4252.4022
119800,SBI Nifty Index Fund - Direct Growth,2026-01-15,4253.1089
119800,SBI Nifty Index Fund - Direct Growth,2026-01-16,4253.6626
119800,SBI Nifty Index Fund - Direct Growth,2026-01-17,4254.3575
119800,SBI Nifty Index Fund - Direct Growth,2026-01-18,4255.0472
119800,SBI Nifty Index Fund - Direct Growth,2026-01-19,4255.3004
119800,SBI Nifty Index Fund - Direct Growth,2026-01-20,4255.6841
119800,SBI Nifty Index Fund - Direct Growth,2026-01-21,4256.2499
119800,SBI Nifty Index Fund - Direct Growth,2026-01-22,4257.0914
119800,SBI Nifty Index Fund - Direct Growth,2026-01-23,4257.6707
119800,SBI Nifty Index Fund - Direct Growth,2026-01-25,4259.1112
119800,SBI Nifty Index Fund - Direct Growth,2026-01-26,4259.8319
119800,SBI Nifty Index Fund - Direct Growth,2026-01-27,4260.6256
119800,SBI Nifty Index Fund - Direct Growth,2026-01-28,4261.2618
119800,SBI Nifty Index Fund - Direct Growth,2026-01-29,4261.9101
119800,SBI Nifty Index Fund - Direct Growth,2026-01-30,4262.5157
119800,SBI Nifty Index Fund - Direct Growth,2026-02-01,4263.9905
119800,SBI Nifty Index Fund - Direct Growth,2026-02-02,4265.1139
119800,SBI Nifty Index Fund - Direct Growth,2026-02-03,4266.3185
119800,SBI Nifty Index Fund - Direct Growth,2026-02-04,4267.5829
119800,SBI Nifty Index Fund - Direct Growth,2026-02-05,4268.4012
119800,SBI Nifty Index Fund - Direct Growth,2026-02-06,4269.0489
119800,SBI Nifty Index Fund - Direct Growth,2026-02-08,4270.4231
119800,SBI Nifty Index Fund - Direct Growth,2026-02-09,4271.0929
119800,SBI Nifty Index Fund - Direct Growth,2026-02-10,4271.9257
119800,SBI Nifty Index Fund - Direct Growth,2026-02-11,4272.6857
119800,SBI Nifty Index Fund - Direct Growth,2026-02-12,4273.555
119800,SBI Nifty Index Fund - Direct Growth,2026-02-13,4274.4645
119800,SBI Nifty Index Fund - Direct Growth,2026-02-15,4275.8146
119800,SBI Nifty Index Fund - Direct Growth,2026-02-16,4276.4395
119800,SBI Nifty Index Fund - Direct Growth,2026-02-17,4277.1496
119800,SBI Nifty Index Fund - Direct Growth,2026-02-18,4277.6754
119800,SBI Nifty Index Fund - Direct Growth,2026-02-19,4278.3532
119800,SBI Nifty Index Fund - Direct Growth,2026-02-20,4279.0908
119800,SBI Nifty Index Fund - Direct Growth,2026-02-22,4280.4757
119800,SBI Nifty Index Fund - Direct Growth,2026-02-23,4281.1649
119800,SBI Nifty Index Fund - Direct Growth,2026-02-24,4281.8112
119800,SBI Nifty Index Fund - Direct Growth,2026-02-25,4282.4061
119800,SBI Nifty Index Fund - Direct Growth,2026-02-26,4283.0418
119800,SBI Nifty Index Fund - Direct Growth,2026-02-27,4283.7578
119800,SBI Nifty Index Fund - Direct Growth,2026-03-01,4285.154
119800,SBI Nifty Index Fund - Direct Growth,2026-03-02,4285.6757
119800,SBI Nifty Index Fund - Direct Growth,2026-03-03,4286.3915
119800,SBI Nifty Index Fund - Direct Growth,2026-03-04,4286.9145
119800,SBI Nifty Index Fund - Direct Growth,2026-03-05,4287.443
119800,SBI Nifty Index Fund - Direct Growth,2026-03-06,4288.0704
119800,SBI Nifty Index Fund - Direct Growth,2026-03-07,4288.811
119800,SBI Nifty Index Fund - Direct Growth,2026-03-08,4289.5514
119800,SBI Nifty Index Fund - Direct Growth,2026-03-09,4289.9406
119800,SBI Nifty Index Fund - Direct Growth,2026-03-10,4290.7198
119800,SBI Nifty Index Fund - Direct Growth,2026-03-11,4291.337
119800,SBI Nifty Index Fund - Direct Growth,2026-03-12,4291.6808
119800,SBI Nifty Index Fund - Direct Growth,2026-03-13,4291.7759
119800,SBI Nifty Index Fund - Direct Growth,2026-03-14,4292.5617
119800,SBI Nifty Index Fund - Direct Growth,2026-03-15,4293.348
119800,SBI Nifty Index Fund - Direct Growth,2026-03-16,4293.6052
119800,SBI Nifty Index Fund - Direct Growth,2026-03-17,4294.8624
119800,SBI Nifty Index Fund - Direct Growth,2026-03-18,4295.8265
119800,SBI Nifty Index Fund - Direct Growth,2026-03-19,4296.6286
119800,SBI Nifty Index Fund - Direct Growth,2026-03-20,4297.1572
119800,SBI Nifty Index Fund - Direct Growth,2026-03-21,4297.9683
119800,SBI Nifty Index Fund - Direct Growth,2026-03-22,4298.7799
119800,SBI Nifty Index Fund - Direct Growth,2026-03-23,4298.452
119800,SBI Nifty Index Fund - Direct Growth,2026-03-24,4298.6753
119800,SBI Nifty Index Fund - Direct Growth,2026-03-25,4299.4263
119800,SBI Nifty Index Fund - Direct Growth,2026-03-26,4300.2866
119800,SBI Nifty Index Fund - Direct Growth,2026-03-27,4301.2379
119800,SBI Nifty Index Fund - Direct Growth,2026-03-28,4302.1031
119800,SBI Nifty Index Fund - Direct Growth,2026-03-29,4302.9687
119800,SBI Nifty Index Fund - Direct Growth,2026-03-30,4305.2537
119800,SBI Nifty Index Fund - Direct Growth,2026-03-31,4306.1134
119800,SBI Nifty Index Fund - Direct Growth,2026-04-01,4306.9727
119800,SBI Nifty Index Fund - Direct Growth,2026-04-02,4313.5677
119800,SBI Nifty Index Fund - Direct Growth,2026-04-03,4314.3214
119800,SBI Nifty Index Fund - Direct Growth,2026-04-04,4315.0753
119800,SBI Nifty Index Fund - Direct Growth,2026-04-05,4315.8298
119800,SBI Nifty Index Fund - Direct Growth,2026-04-06,4317.2355
119800,SBI Nifty Index Fund - Direct Growth,2026-04-07,4318.1905
119800,SBI Nifty Index Fund - Direct Growth,2026-04-08,4319.6991
119800,SBI Nifty Index Fund - Direct Growth,2026-04-09,4321.4252
119800,SBI Nifty Index Fund - Direct Growth,2026-04-10,4322.4999
119800,SBI Nifty Index Fund - Direct Growth,2026-04-11,4323.1711
119800,SBI Nifty Index Fund - Direct Growth,2026-04-12,4323.843
119800,SBI Nifty Index Fund - Direct Growth,2026-04-13,4325.1083
119800,SBI Nifty Index Fund - Direct Growth,2026-04-14,4325.7643
119800,SBI Nifty Index Fund - Direct Growth,2026-04-15,4326.8415
119800,SBI Nifty Index Fund - Direct Growth,2026-04-16,4327.7583
119800,SBI Nifty Index Fund - Direct Growth,2026-04-17,4328.2757
119800,SBI Nifty Index Fund - Direct Growth,2026-04-19,4329.5714
119800,SBI Nifty Index Fund - Direct Growth,2026-04-20,4330.2967
119800,SBI Nifty Index Fund - Direct Growth,2026-04-21,4330.8051
119800,SBI Nifty Index Fund - Direct Growth,2026-04-22,4331.1612
119800,SBI Nifty Index Fund - Direct Growth,2026-04-23,4331.6265
119800,SBI Nifty Index Fund - Direct Growth,2026-04-24,4332.1554
119800,SBI Nifty Index Fund - Direct Growth,2026-04-25,4332.823
119800,SBI Nifty Index Fund - Direct Growth,2026-04-26,4333.4908
119800,SBI Nifty Index Fund - Direct Growth,2026-04-27,4333.5721
119800,SBI Nifty Index Fund - Direct Growth,2026-04-28,4334.0478
119800,SBI Nifty Index Fund - Direct Growth,2026-04-29,4334.5974
119800,SBI Nifty Index Fund - Direct Growth,2026-04-30,4334.9496
119800,SBI Nifty Index Fund - Direct Growth,2026-05-01,4335.6631
119800,SBI Nifty Index Fund - Direct Growth,2026-05-03,4337.0917
119800,SBI Nifty Index Fund - Direct Growth,2026-05-04,4337.801
119800,SBI Nifty Index Fund - Direct Growth,2026-05-05,4338.3897
119800,SBI Nifty Index Fund - Direct Growth,2026-05-06,4339.127
119800,SBI Nifty Index Fund - Direct Growth,2026-05-07,4339.8324
119800,SBI Nifty Index Fund - Direct Growth,2026-05-08,4340.537
119800,SBI Nifty Index Fund - Direct Growth,2026-05-09,4341.2527
119800,SBI Nifty Index Fund - Direct Growth,2026-05-10,4341.9683
119800,SBI Nifty Index Fund - Direct Growth,2026-05-11,4342.4852
119800,SBI Nifty Index Fund - Direct Growth,2026-05-12,4343.1177
119800,SBI Nifty Index Fund - Direct Growth,2026-05-13,4343.7598
119800,SBI Nifty Index Fund - Direct Growth,2026-05-14,4344.2535
119800,SBI Nifty Index Fund - Direct Growth,2026-05-15,4344.9575
119800,SBI Nifty Index Fund - Direct Growth,2026-05-16,4345.677
119800,SBI Nifty Index Fund - Direct Growth,2026-05-17,4346.3969
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-02,37.404
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-03,37.5088
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-04,37.549
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-07,37.373
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-08,37.4545
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-09,37.2649
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-10,37.2461
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-11,37.1366
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-14,37.5847
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-15,37.7859
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-16,37.4452
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-17,37.6758
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-18,37.8309
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-21,37.9395
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-22,37.7278
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-23,37.7675
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-24,37.549
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-25,37.8905
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-28,37.8876
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-29,37.7307
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-30,37.7657
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-01-31,37.6333
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-01,37.3863
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-04,37.3141
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-05,37.119
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-06,37.1317
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-07,37.0037
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-08,36.7844
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-11,36.7445
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-12,36.8967
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-13,36.96
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-14,36.736
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-15,36.6802
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-18,36.7513
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-19,37.0078
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-20,37.0262
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-21,36.4619
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-22,36.4484
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-25,36.4723
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-26,35.8924
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-27,36.1112
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-02-28,35.467
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-01,35.6398
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-04,35.505
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-05,36.0335
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-06,36.2445
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-07,36.5202
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-08,37.0283
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-11,37.0012
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-12,36.8255
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-13,36.4331
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-14,36.7902
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-15,36.5633
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-18,36.3387
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-19,35.7827
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-20,35.4622
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-21,35.244
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-22,35.2104
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-25,35.0984
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-26,35.1449
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-03-28,35.3949
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-01,35.5254
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-02,35.7928
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-03,35.3288
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-04,34.7216
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-05,34.5873
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-08,34.5189
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-09,34.2224
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-10,34.6143
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-11,34.832
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-12,34.425
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-15,34.6683
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-16,35.4151
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-17,35.4123
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-18,35.9969
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-22,36.3099
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-23,36.3242
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-25,36.8166
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-26,36.5354
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-29,36.7348
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-04-30,36.8953
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-02,37.3227
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-03,36.9754
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-06,37.1401
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-07,37.5909
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-08,37.7492
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-09,37.6283
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-10,37.9333
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-13,37.2165
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-14,37.3076
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-15,38.2449
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-16,38.3877
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-17,38.4949
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-20,38.3006
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-21,38.0328
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-22,37.9095
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-23,37.1136
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-24,37.2127
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-27,37.8299
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-28,38.0238
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-29,37.979
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-30,38.1701
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-05-31,37.3658
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-03,37.0721
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-04,36.948
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-05,36.974
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-06,36.9735
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-07,36.7206
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-10,36.6985
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-11,36.1444
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-12,35.9647
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-13,35.6174
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-14,36.2917
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-17,36.547
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-18,36.3198
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-19,36.3717
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-20,35.3364
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-21,35.4077
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-24,34.9225
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-25,35.0401
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-26,34.9113
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-27,35.5258
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-06-28,36.5135
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-01,36.8594
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-02,36.6004
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-03,36.0596
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-04,36.4815
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-05,36.6843
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-08,36.3283
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-09,36.6229
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-10,36.3776
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-11,37.1138
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-12,37.5773
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-15,37.7203
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-16,37.2436
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-17,37.357
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-18,37.7787
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-19,37.7116
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-22,37.7249
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-23,38.0119
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-24,37.462
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-25,36.9367
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-26,36.8058
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-29,36.4536
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-30,35.9881
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-07-31,35.9082
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-01,35.8189
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-02,35.5077
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-05,35.5498
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-06,34.6601
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-07,34.5158
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-08,34.7977
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-12,35.0817
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-13,35.6382
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-14,35.9045
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-16,34.4531
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-19,33.8784
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-20,33.7949
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-21,33.185
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-22,33.8352
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-23,34.2237
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-26,34.2494
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-27,33.0838
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-28,33.0677
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-29,33.8294
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-08-30,34.2181
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-02,34.7012
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-03,33.4187
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-04,34.0746
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-05,34.9812
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-06,35.5355
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-10,36.8639
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-11,36.9648
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-12,36.5695
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-13,36.5682
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-16,36.5015
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-17,36.5619
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-18,36.8667
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-19,38.2208
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-20,37.5675
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-23,36.8019
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-24,36.8164
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-25,36.6998
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-26,36.7479
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-27,36.4418
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-09-30,35.8287
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-01,36.1104
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-03,36.9164
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-04,36.9049
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-07,36.8984
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-08,37.0397
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-09,37.5338
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-10,37.6209
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-11,38.0912
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-14,38.194
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-15,38.0501
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-17,37.8009
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-18,38.6962
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-21,38.7942
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-22,38.7854
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-23,38.6358
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-24,38.5527
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-25,38.4455
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-28,38.1698
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-29,38.9202
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-30,39.1159
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-10-31,39.423
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-01,39.4769
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-05,39.1375
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-06,38.9081
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-07,38.7425
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-08,38.4566
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-11,38.0722
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-12,37.6952
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-13,37.5215
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-14,37.9399
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-18,38.7663
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-19,38.8535
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-20,38.357
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-21,37.5909
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-22,37.5721
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-25,38.3126
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-26,37.9663
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-27,37.9574
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-28,38.1774
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-11-29,38.7048
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-02,38.9705
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-03,38.8693
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-04,38.6135
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-05,39.1107
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-06,39.2261
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-09,39.8686
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-10,39.6905
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-11,39.5327
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-12,39.0897
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-13,38.6599
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-16,38.5702
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-17,38.4715
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-18,38.9566
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-19,38.6428
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-20,39.3064
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-23,39.3655
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-24,39.2645
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-26,39.3267
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-27,39.541
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-30,39.3967
120716,UTI Nifty 50 Index Fund - Direct Growth,2013-12-31,39.4744
120716,UTI Nifty 50 Index Fund - Direct Growth,2014-01-01,39.4568
120716,UTI Nifty 50 Index Fund - Direct Growth,2014-01-02,38.9585
